# Time-averaged data for fix at2
# TimeStep v_fedgeZ f_mysf2[3]
29220 -1.26696 -1.98829
29230 -1.17351 -1.84164
29240 -1.13428 -1.78008
29250 -1.23454 -1.93742
29260 -1.12077 -1.75888
29270 -0.852865 -1.33844
29280 -0.796781 -1.25042
29290 -0.644551 -1.01152
29300 -0.448559 -0.703943
29310 -0.221922 -0.348272
29320 -0.18974 -0.297768
29330 0.00893026 0.0140146
29340 -0.0317077 -0.0497603
29350 -0.378453 -0.593923
29360 -0.385591 -0.605125
29370 0.0940392 0.14758
29380 0.285348 0.447809
29390 -0.281839 -0.442302
29400 -0.695836 -1.092
29410 -0.670572 -1.05236
29420 -0.837825 -1.31483
29430 -1.1562 -1.81447
29440 -0.644684 -1.01173
29450 0.048801 0.0765855
29460 -0.41714 -0.654636
29470 -1.09102 -1.71219
29480 -0.881545 -1.38345
29490 -0.378894 -0.594614
29500 -0.296798 -0.465778
29510 -0.322562 -0.50621
29520 -0.246785 -0.387291
29530 -0.430929 -0.676275
29540 -0.537875 -0.844111
29550 -0.0220267 -0.0345674
29560 0.171159 0.268608
29570 -0.343788 -0.539521
29580 -0.536978 -0.842702
29590 -0.261235 -0.409968
29600 -0.577553 -0.906378
29610 -1.31873 -2.06954
29620 -1.20113 -1.88498
29630 -0.962308 -1.51019
29640 -1.47052 -2.30776
29650 -1.92199 -3.01626
29660 -1.50067 -2.35506
29670 -0.822148 -1.29023
29680 -0.748512 -1.17467
29690 -0.644413 -1.0113
29700 -0.353034 -0.554031
29710 -0.685655 -1.07603
29720 -1.27885 -2.00695
29730 -1.10916 -1.74066
29740 -0.806737 -1.26605
29750 -0.87633 -1.37526
29760 -0.736619 -1.15601
29770 -0.136301 -0.213904
29780 -0.196169 -0.307856
29790 -0.851834 -1.33682
29800 -0.917154 -1.43933
29810 -0.552588 -0.8672
29820 -0.479677 -0.752777
29830 -0.502531 -0.788644
29840 -0.215302 -0.337882
29850 -0.2872 -0.450715
29860 -0.999828 -1.56907
29870 -1.35026 -2.11902
29880 -0.831026 -1.30416
29890 -0.465176 -0.730021
29900 -0.764266 -1.1994
29910 -1.37269 -2.15422
29920 -1.72202 -2.70244
29930 -1.50682 -2.36471
29940 -0.700974 -1.10007
29950 -0.0847077 -0.132935
29960 -0.180031 -0.28253
29970 -0.496695 -0.779484
29980 -0.633702 -0.994496
29990 -0.738843 -1.1595
30000 -0.790978 -1.24131
30010 -0.63948 -1.00356
30020 -0.48703 -0.764316
30030 -0.349509 -0.5485
30040 -0.265707 -0.416986
30050 -0.244719 -0.384048
30060 -0.326246 -0.511992
30070 -0.397035 -0.623084
30080 -0.382749 -0.600665
30090 -0.70222 -1.10202
30100 -0.903809 -1.41839
30110 -0.457037 -0.717248
30120 -0.356747 -0.559858
30130 -0.984737 -1.54539
30140 -0.984812 -1.54551
30150 -0.136162 -0.213685
30160 -0.129012 -0.202464
30170 -0.847837 -1.33055
30180 -0.905276 -1.42069
30190 -0.524884 -0.823723
30200 -0.491243 -0.770929
30210 -0.443313 -0.69571
30220 -0.268816 -0.421864
30230 -0.781776 -1.22687
30240 -1.40163 -2.19963
30250 -1.0256 -1.60952
30260 -0.148919 -0.233705
30270 -0.214905 -0.337259
30280 -0.587184 -0.921493
30290 -0.32494 -0.509942
30300 -0.421327 -0.661206
30310 -0.950772 -1.49209
30320 -0.709945 -1.11415
30330 0.229405 0.360014
30340 0.551944 0.86619
30350 -0.127393 -0.199923
30360 -0.43107 -0.676497
30370 -0.262813 -0.412444
30380 -0.603127 -0.946513
30390 -1.02373 -1.60659
30400 -1.08137 -1.69705
30410 -1.19757 -1.8794
30420 -1.54573 -2.42578
30430 -1.66913 -2.61944
30440 -1.3672 -2.1456
30450 -0.811792 -1.27398
30460 -0.277801 -0.435965
30470 0.00119854 0.00188092
30480 -0.148852 -0.233599
30490 -0.603821 -0.947602
30500 -0.89966 -1.41188
30510 -0.902639 -1.41655
30520 -0.792066 -1.24302
30530 -0.800272 -1.2559
30540 -0.414843 -0.651031
30550 0.0513431 0.080575
30560 0.00068025 0.00106754
30570 -0.709008 -1.11268
30580 -1.31985 -2.0713
30590 -1.18425 -1.85849
30600 -0.733049 -1.1504
30610 -0.53783 -0.84404
30620 -0.482452 -0.757133
30630 -0.346254 -0.543391
30640 -0.695681 -1.09176
30650 -1.49883 -2.35217
30660 -2.08262 -3.26835
30670 -1.99924 -3.13749
30680 -1.23875 -1.94402
30690 -0.791829 -1.24265
30700 -0.976128 -1.53188
30710 -1.20476 -1.89068
30720 -1.2297 -1.92982
30730 -1.30247 -2.04402
30740 -1.12039 -1.75827
30750 -0.896199 -1.40644
30760 -1.03387 -1.62249
30770 -1.10726 -1.73767
30780 -0.717582 -1.12613
30790 -0.49078 -0.770202
30800 -0.560201 -0.879148
30810 -0.0438422 -0.0688035
30820 0.544306 0.854202
30830 0.513484 0.805832
30840 0.280647 0.440431
30850 0.500413 0.78532
30860 0.440386 0.691117
30870 -0.225054 -0.353186
30880 -0.481912 -0.756285
30890 -0.337288 -0.529321
30900 -0.50498 -0.792487
30910 -0.764428 -1.19965
30920 -0.599215 -0.940373
30930 -0.475272 -0.745864
30940 -0.565566 -0.887567
30950 -0.664301 -1.04252
30960 -0.760789 -1.19394
30970 -0.994736 -1.56108
30980 -1.3123 -2.05944
30990 -0.949022 -1.48934
31000 -0.528262 -0.829024
31010 -1.0937 -1.71638
31020 -1.77109 -2.77945
31030 -1.64393 -2.57989
31040 -1.27164 -1.99563
31050 -1.09291 -1.71516
31060 -0.689723 -1.08241
31070 -0.240351 -0.377193
31080 -0.108573 -0.170388
31090 -0.264431 -0.414982
31100 -0.204629 -0.321133
31110 0.192034 0.301367
31120 0.618529 0.970684
31130 0.927098 1.45493
31140 0.468147 0.734683
31150 -0.3731 -0.585522
31160 -0.827133 -1.29806
31170 -0.907056 -1.42348
31180 -0.837804 -1.3148
31190 -0.565841 -0.887999
31200 -0.249327 -0.391279
31210 -0.0523145 -0.0820993
31220 -0.500905 -0.786092
31230 -0.783328 -1.22931
31240 -0.457546 -0.718046
31250 -0.245978 -0.386023
31260 -0.27682 -0.434425
31270 -0.309109 -0.485098
31280 -0.405914 -0.637018
31290 -0.414813 -0.650984
31300 0.0680804 0.106841
31310 0.022081 0.0346527
31320 -1.25977 -1.97701
31330 -2.03979 -3.20113
31340 -1.61239 -2.5304
31350 -0.929247 -1.45831
31360 -1.00606 -1.57885
31370 -0.653189 -1.02508
31380 0.144834 0.227294
31390 -0.124058 -0.19469
31400 -1.13985 -1.78881
31410 -1.12964 -1.7728
31420 -0.722267 -1.13349
31430 -0.967136 -1.51777
31440 -1.06514 -1.67157
31450 -0.315649 -0.495361
31460 0.0504515 0.0791757
31470 -0.18589 -0.291726
31480 -0.0381359 -0.0598482
31490 0.155224 0.2436
31500 -0.224364 -0.352104
31510 -0.47589 -0.746834
31520 0.0838723 0.131624
31530 0.0849636 0.133337
31540 -0.53252 -0.835707
31550 -0.390579 -0.612952
31560 0.0727 0.114091
31570 -0.175476 -0.275381
31580 -0.606971 -0.952546
31590 -0.327331 -0.513695
31600 0.053469 0.0839112
31610 -0.385134 -0.604406
31620 -0.872989 -1.37002
31630 -0.991351 -1.55577
31640 -0.971543 -1.52468
31650 -0.630009 -0.988699
31660 -0.12613 -0.197941
31670 0.0256216 0.040209
31680 -0.139907 -0.219563
31690 -0.150475 -0.236147
31700 -0.102583 -0.160988
31710 -0.355927 -0.558572
31720 -0.565311 -0.887166
31730 -0.24883 -0.3905
31740 0.0106922 0.0167798
31750 0.222459 0.349114
31760 0.716548 1.12451
31770 0.907627 1.42438
31780 0.447506 0.702291
31790 -0.343443 -0.53898
31800 -0.833332 -1.30778
31810 -0.946725 -1.48574
31820 -0.860564 -1.35052
31830 -0.874887 -1.373
31840 -1.24911 -1.96028
31850 -1.88403 -2.95669
31860 -1.73395 -2.72116
31870 -0.669134 -1.0501
31880 -0.262839 -0.412485
31890 -0.42862 -0.672651
31900 -0.167463 -0.262807
31910 -0.199453 -0.31301
31920 -0.943648 -1.48091
31930 -1.30267 -2.04433
31940 -0.57266 -0.8987
31950 0.101377 0.159096
31960 -0.155813 -0.244524
31970 -0.0116365 -0.0182617
31980 0.134247 0.210679
31990 -0.359532 -0.564229
32000 -0.648475 -1.01768
32010 -0.459823 -0.72162
32020 -0.629782 -0.988344
32030 -1.07915 -1.69356
32040 -0.605915 -0.950888
32050 0.218563 0.343
32060 0.231171 0.362786
32070 -0.109484 -0.171818
32080 0.0723826 0.113593
32090 -0.360285 -0.56541
32100 -1.34603 -2.11239
32110 -1.34956 -2.11792
32120 -0.521564 -0.818513
32130 0.200236 0.314239
32140 0.233676 0.366718
32150 -0.146089 -0.229263
32160 -0.757662 -1.18903
32170 -1.21494 -1.90666
32180 -1.06145 -1.66577
32190 -0.634134 -0.995174
32200 -0.814158 -1.27769
32210 -1.39999 -2.19707
32220 -1.49294 -2.34293
32230 -1.04095 -1.63361
32240 -0.467898 -0.734292
32250 0.23757 0.372829
32260 0.623416 0.978353
32270 -0.247191 -0.387927
32280 -1.23985 -1.94575
32290 -1.35873 -2.13231
32300 -0.947142 -1.48639
32310 -0.957159 -1.50211
32320 -0.924542 -1.45092
32330 -0.757049 -1.18807
32340 -0.919162 -1.44248
32350 -0.984694 -1.54532
32360 -0.62182 -0.975849
32370 -0.528514 -0.829419
32380 -1.05226 -1.65136
32390 -0.929226 -1.45827
32400 -0.173972 -0.273022
32410 0.202967 0.318525
32420 0.310172 0.486766
32430 0.119593 0.187682
32440 -1.0298 -1.61611
32450 -2.37048 -3.72009
32460 -2.38973 -3.75031
32470 -1.19586 -1.87671
32480 -0.0537013 -0.0842758
32490 -0.0129728 -0.0203588
32500 -0.231606 -0.363469
32510 -0.769775 -1.20804
32520 -1.54724 -2.42815
32530 -1.48462 -2.32987
32540 -0.940575 -1.47608
32550 -0.804485 -1.26251
32560 -0.844466 -1.32526
32570 -0.495853 -0.778163
32580 -0.901116 -1.41416
32590 -1.85748 -2.91503
32600 -1.84855 -2.90101
32610 -0.99041 -1.55429
32620 -0.651891 -1.02304
32630 -0.749484 -1.1762
32640 -0.397485 -0.62379
32650 -0.314168 -0.493038
32660 -1.07194 -1.68223
32670 -1.31355 -2.06141
32680 -0.711938 -1.11727
32690 -0.561172 -0.880671
32700 -0.549515 -0.862377
32710 -0.0361641 -0.0567539
32720 0.114029 0.17895
32730 -0.870985 -1.36687
32740 -1.51649 -2.3799
32750 -0.9609 -1.50798
32760 -0.338719 -0.531566
32770 -0.100454 -0.157646
32780 0.250387 0.392943
32790 -0.0861243 -0.135158
32800 -1.58051 -2.48035
32810 -2.17495 -3.41323
32820 -0.990465 -1.55438
32830 0.0598111 0.0938641
32840 -0.430049 -0.674894
32850 -0.846523 -1.32848
32860 -0.977277 -1.53368
32870 -1.66222 -2.60859
32880 -1.92237 -3.01686
32890 -0.955098 -1.49888
32900 0.0010073 0.00158079
32910 -0.451647 -0.708789
32920 -1.14911 -1.80335
32930 -1.20392 -1.88937
32940 -1.80914 -2.83916
32950 -2.21401 -3.47454
32960 -1.2473 -1.95744
32970 -0.376722 -0.591205
32980 -0.951965 -1.49396
32990 -1.1698 -1.83581
33000 -0.219649 -0.344705
33010 0.178477 0.280091
33020 -0.489109 -0.76758
33030 -0.694852 -1.09046
33040 -1.0072 -1.58064
33050 -1.38418 -2.17225
33060 -1.28556 -2.01748
33070 -0.646334 -1.01432
33080 -0.0751261 -0.117899
33090 -0.411746 -0.646171
33100 -0.817536 -1.28299
33110 -0.651114 -1.02182
33120 -0.21993 -0.345145
33130 0.132401 0.207783
33140 0.190893 0.299576
33150 0.0357872 0.0561624
33160 -0.265327 -0.416389
33170 -0.396889 -0.622855
33180 -0.192948 -0.302801
33190 -0.179028 -0.280956
33200 -0.506613 -0.79505
33210 -1.12848 -1.77097
33220 -1.82395 -2.8624
33230 -1.78124 -2.79537
33240 -1.28458 -2.01594
33250 -1.27296 -1.99771
33260 -1.50868 -2.36763
33270 -1.41587 -2.22199
33280 -1.41063 -2.21376
33290 -1.5135 -2.3752
33300 -1.17774 -1.84827
33310 -0.528017 -0.82864
33320 -0.987256 -1.54934
33330 -2.09318 -3.28492
33340 -2.10335 -3.30087
33350 -1.7273 -2.71073
33360 -1.94456 -3.05169
33370 -1.79543 -2.81764
33380 -0.819136 -1.2855
33390 -0.656322 -1.02999
33400 -1.31083 -2.05715
33410 -1.15889 -1.81869
33420 -0.528838 -0.829929
33430 -0.642325 -1.00803
33440 -0.732303 -1.14923
33450 -0.159556 -0.250399
33460 -0.0436032 -0.0684284
33470 -0.661936 -1.0388
33480 -0.692273 -1.08641
33490 -0.165584 -0.259858
33500 -0.492038 -0.772176
33510 -1.29816 -2.03726
33520 -1.14831 -1.80209
33530 -0.462319 -0.725537
33540 -0.880269 -1.38144
33550 -1.36381 -2.14029
33560 -0.850492 -1.33471
33570 -0.56896 -0.892893
33580 -1.15901 -1.81889
33590 -1.33671 -2.09776
33600 -0.477434 -0.749258
33610 -0.256638 -0.402753
33620 -0.794569 -1.24695
33630 -0.840467 -1.31898
33640 -0.635741 -0.997696
33650 -0.865077 -1.3576
33660 -0.859029 -1.34811
33670 -0.297437 -0.466781
33680 -0.267723 -0.420149
33690 -0.595783 -0.934987
33700 -0.897646 -1.40871
33710 -0.914809 -1.43565
33720 -1.14422 -1.79568
33730 -1.66358 -2.61072
33740 -1.54138 -2.41896
33750 -0.691237 -1.08479
33760 -0.221886 -0.348215
33770 -0.203031 -0.318626
33780 0.0205708 0.0322826
33790 0.334089 0.524301
33800 0.16304 0.255866
33810 -0.371085 -0.582359
33820 -0.245533 -0.385325
33830 -0.20891 -0.327852
33840 -0.269224 -0.422505
33850 -0.1433 -0.224887
33860 0.23322 0.366002
33870 0.454636 0.71348
33880 -0.0309973 -0.0486454
33890 -0.496088 -0.778532
33900 -0.789167 -1.23847
33910 -0.830487 -1.30332
33920 -0.601392 -0.94379
33930 0.160507 0.25189
33940 0.762889 1.19723
33950 0.41982 0.658842
33960 -0.273751 -0.42961
33970 -0.612941 -0.961914
33980 -0.926223 -1.45356
33990 -1.32932 -2.08616
34000 -1.49724 -2.34968
34010 -0.878169 -1.37815
34020 -0.426939 -0.670014
34030 -0.902517 -1.41636
34040 -1.30645 -2.05027
34050 -1.13903 -1.78753
34060 -1.19611 -1.87711
34070 -1.80623 -2.83459
34080 -1.48154 -2.32505
34090 -0.687943 -1.07962
34100 -0.784755 -1.23155
34110 -1.20005 -1.88329
34120 -0.912567 -1.43213
34130 -0.793093 -1.24463
34140 -1.81869 -2.85416
34150 -2.23692 -3.5105
34160 -1.34785 -2.11523
34170 -0.862256 -1.35318
34180 -0.926155 -1.45345
34190 -0.54347 -0.85289
34200 -0.579938 -0.910121
34210 -1.81052 -2.84133
34220 -2.18216 -3.42456
34230 -0.877992 -1.37787
34240 -0.242988 -0.381332
34250 -1.18727 -1.86323
34260 -1.25506 -1.96961
34270 -0.0603053 -0.0946397
34280 -0.289954 -0.455038
34290 -1.50353 -2.35955
34300 -1.46405 -2.2976
34310 -1.3492 -2.11735
34320 -2.23643 -3.50972
34330 -2.23251 -3.50358
34340 -0.981616 -1.54049
34350 -1.0005 -1.57013
34360 -1.98186 -3.11022
34370 -1.98351 -3.11281
34380 -1.31093 -2.0573
34390 -1.61015 -2.52688
34400 -1.50843 -2.36724
34410 -0.113034 -0.17739
34420 0.253074 0.39716
34430 -0.577261 -0.90592
34440 -0.650753 -1.02125
34450 -0.395697 -0.620983
34460 -1.32359 -2.07716
34470 -1.73599 -2.72437
34480 -0.593959 -0.932125
34490 -0.00812053 -0.0127439
34500 -0.855626 -1.34277
34510 -1.08721 -1.7062
34520 -0.697541 -1.09468
34530 -1.09744 -1.72227
34540 -1.097 -1.72158
34550 0.0863825 0.135564
34560 0.245061 0.384584
34570 -0.422844 -0.663587
34580 -0.234107 -0.367394
34590 -0.103105 -0.161807
34600 -1.31789 -2.06822
34610 -1.66417 -2.61165
34620 -0.604641 -0.948888
34630 -0.146868 -0.230486
34640 -0.703026 -1.10329
34650 -1.01176 -1.5878
34660 -1.61666 -2.5371
34670 -2.94691 -4.62472
34680 -2.8218 -4.42837
34690 -1.00534 -1.57773
34700 -0.180215 -0.282818
34710 -0.585856 -0.919408
34720 -0.411168 -0.645263
34730 -0.650747 -1.02124
34740 -1.92749 -3.02489
34750 -2.22484 -3.49153
34760 -0.955818 -1.50001
34770 -0.821679 -1.2895
34780 -1.43867 -2.25776
34790 -0.402566 -0.631764
34800 0.504471 0.791687
34810 -0.687408 -1.07878
34820 -1.23947 -1.94515
34830 -0.31305 -0.491282
34840 -0.301118 -0.472557
34850 -0.802729 -1.25976
34860 0.0529073 0.0830297
34870 0.583795 0.916174
34880 -0.538192 -0.844607
34890 -0.844524 -1.32535
34900 0.331651 0.520474
34910 0.252625 0.396456
34920 -0.863692 -1.35543
34930 -0.758769 -1.19077
34940 -0.548529 -0.860829
34950 -1.71123 -2.6855
34960 -2.27165 -3.565
34970 -0.711005 -1.11581
34980 -0.00299606 -0.00470185
34990 -1.10696 -1.7372
35000 -1.26289 -1.9819
35010 -0.508409 -0.797868
35020 -1.06309 -1.66835
35030 -1.88797 -2.96288
35040 -0.982766 -1.5423
35050 -0.199508 -0.313097
35060 -1.03973 -1.6317
35070 -1.04445 -1.6391
35080 0.310867 0.487857
35090 0.227246 0.356627
35100 -0.795725 -1.24876
35110 -0.222997 -0.349959
35120 0.265903 0.417293
35130 -1.28438 -2.01564
35140 -2.06186 -3.23576
35150 -1.16152 -1.82282
35160 -1.28673 -2.01931
35170 -2.15655 -3.38436
35180 -1.09505 -1.71851
35190 0.671523 1.05385
35200 0.764681 1.20005
35210 -0.00348793 -0.00547375
35220 0.441499 0.692864
35230 0.57085 0.895859
35240 -0.537568 -0.843629
35250 -0.284145 -0.445921
35260 0.508979 0.798762
35270 -0.175095 -0.274784
35280 -1.28557 -2.01751
35290 -1.2034 -1.88855
35300 -1.05284 -1.65226
35310 -1.35758 -2.13051
35320 -0.805345 -1.26386
35330 0.0591927 0.0928936
35340 -0.634822 -0.996252
35350 -1.86623 -2.92876
35360 -1.27722 -2.0044
35370 -0.245664 -0.385531
35380 0.134158 0.210541
35390 0.385258 0.604602
35400 0.283865 0.445481
35410 -0.688106 -1.07987
35420 -1.45954 -2.29052
35430 -1.46222 -2.29473
35440 -1.75403 -2.75267
35450 -1.72069 -2.70035
35460 -0.586792 -0.920877
35470 0.706556 1.10883
35480 0.360794 0.566209
35490 -0.520158 -0.816307
35500 -0.625925 -0.98229
35510 -0.83699 -1.31352
35520 -1.01707 -1.59612
35530 -0.0410255 -0.064383
35540 1.2943 2.03121
35550 0.898324 1.40978
35560 0.180911 0.283912
35570 0.650755 1.02126
35580 0.557819 0.875409
35590 -0.617219 -0.968629
35600 -0.528449 -0.829317
35610 0.152488 0.239305
35620 -0.822143 -1.29022
35630 -1.56254 -2.45216
35640 -0.191378 -0.300337
35650 0.657922 1.03251
35660 -0.541307 -0.849496
35670 -0.53122 -0.833666
35680 0.560327 0.879345
35690 -0.55296 -0.867783
35700 -1.90841 -2.99495
35710 -0.896387 -1.40674
35720 0.540071 0.847556
35730 -0.305785 -0.479882
35740 -1.15499 -1.81258
35750 -0.713035 -1.119
35760 -1.50752 -2.36581
35770 -3.12034 -4.89688
35780 -2.34186 -3.67518
35790 -0.507596 -0.796592
35800 -1.20746 -1.89492
35810 -2.28615 -3.58775
35820 -1.03538 -1.62486
35830 -0.17477 -0.274274
35840 -1.71601 -2.69301
35850 -2.04353 -3.207
35860 -0.697695 -1.09492
35870 -1.31146 -2.05814
35880 -2.52711 -3.9659
35890 -1.48438 -2.32949
35900 -0.59644 -0.936019
35910 -2.00683 -3.14941
35920 -2.85681 -4.48331
35930 -1.74829 -2.74366
35940 -0.9712 -1.52415
35950 -1.45975 -2.29085
35960 -1.22061 -1.91556
35970 -0.346136 -0.543206
35980 -0.265166 -0.416136
35990 -0.497756 -0.781149
36000 -0.114188 -0.1792
36010 -0.223698 -0.351058
36020 -1.27294 -1.99767
36030 -1.24533 -1.95436
36040 -0.00883692 -0.0138681
36050 0.296737 0.465682
36060 -0.528669 -0.829662
36070 -1.18046 -1.85254
36080 -1.41992 -2.22834
36090 -1.68909 -2.65076
36100 -1.15172 -1.80744
36110 0.122298 0.191927
36120 0.274445 0.430698
36130 -0.355139 -0.557335
36140 -0.596425 -0.935995
36150 -0.54087 -0.848811
36160 -0.508457 -0.797943
36170 -0.173235 -0.271865
36180 -0.247186 -0.387919
36190 -0.884026 -1.38734
36200 -0.992653 -1.55781
36210 -0.348496 -0.54691
36220 -0.163429 -0.256477
36230 -0.3413 -0.535617
36240 -0.139109 -0.21831
36250 -0.328398 -0.515369
36260 -0.93799 -1.47203
36270 -0.938311 -1.47253
36280 -0.0736099 -0.115519
36290 -0.25588 -0.401564
36300 -0.890796 -1.39796
36310 -0.491514 -0.771353
36320 -0.119518 -0.187564
36330 -0.939056 -1.4737
36340 -0.729202 -1.14437
36350 1.11419 1.74855
36360 1.08211 1.6982
36370 -0.730441 -1.14631
36380 -1.10715 -1.7375
36390 -0.637748 -1.00084
36400 -1.35395 -2.12481
36410 -1.34241 -2.10669
36420 0.500798 0.785924
36430 0.931647 1.46207
36440 -0.986539 -1.54822
36450 -1.5488 -2.43059
36460 -0.522501 -0.819983
36470 -0.679663 -1.06662
36480 -1.32157 -2.07399
36490 0.164596 0.258307
36500 1.13623 1.78314
36510 0.0740677 0.116238
36520 -0.272692 -0.427947
36530 0.813522 1.27669
36540 -0.259078 -0.406582
36550 -2.39833 -3.7638
36560 -2.20257 -3.45659
36570 -1.06674 -1.67409
36580 -1.53662 -2.41148
36590 -1.64368 -2.5795
36600 -0.0952734 -0.149517
36610 0.391641 0.614619
36620 -1.19734 -1.87904
36630 -1.37565 -2.15886
36640 -0.0894508 -0.140379
36650 -0.437133 -0.686011
36660 -1.0896 -1.70996
36670 -0.0881265 -0.138301
36680 0.291123 0.456871
36690 -1.07585 -1.68838
36700 -0.999394 -1.56839
36710 0.0739393 0.116036
36720 -0.683122 -1.07205
36730 -1.46504 -2.29914
36740 -0.618942 -0.971332
36750 -0.249989 -0.392319
36760 -1.4011 -2.1988
36770 -1.47854 -2.32034
36780 -0.430731 -0.675964
36790 -0.630794 -0.989932
36800 -1.42969 -2.24367
36810 -0.849868 -1.33373
36820 -0.415115 -0.651457
36830 -1.27199 -1.99618
36840 -1.14692 -1.79991
36850 -0.0105463 -0.0165508
36860 -0.675484 -1.06007
36870 -1.75709 -2.75748
36880 -0.864933 -1.35738
36890 -0.189785 -0.297838
36900 -1.11721 -1.75329
36910 -0.95713 -1.50206
36920 0.00853027 0.0133869
36930 -0.488632 -0.766831
36940 -1.58945 -2.49438
36950 -1.15171 -1.80743
36960 -0.296823 -0.465817
36970 -0.582093 -0.913503
36980 -0.0587409 -0.0921846
36990 1.09384 1.71662
37000 0.355386 0.557723
37010 -1.03147 -1.61874
37020 -0.704151 -1.10505
37030 -0.772869 -1.2129
37040 -2.44985 -3.84465
37050 -2.71148 -4.25524
37060 -1.37356 -2.15558
37070 -1.2687 -1.99103
37080 -2.25221 -3.53449
37090 -1.28849 -2.02208
37100 -0.089166 -0.139932
37110 -1.15349 -1.81022
37120 -1.53923 -2.41558
37130 -0.353571 -0.554874
37140 -0.995969 -1.56302
37150 -2.59867 -4.0782
37160 -1.40269 -2.2013
37170 0.353581 0.55489
37180 -0.749857 -1.17678
37190 -1.21289 -1.90344
37200 0.450105 0.706369
37210 -0.173501 -0.272283
37220 -2.56741 -4.02915
37230 -2.30215 -3.61286
37240 -0.693316 -1.08805
37250 -1.3199 -2.07138
37260 -1.4241 -2.2349
37270 0.975873 1.53148
37280 1.17866 1.84973
37290 -1.3614 -2.13651
37300 -1.4952 -2.34649
37310 -0.0142408 -0.0223487
37320 -0.696183 -1.09255
37330 -1.5028 -2.3584
37340 0.113724 0.178472
37350 0.635229 0.996891
37360 -1.50237 -2.35773
37370 -1.86307 -2.92379
37380 -0.272433 -0.42754
37390 -0.648757 -1.01812
37400 -1.48199 -2.32575
37410 0.0255085 0.0400315
37420 0.46657 0.732208
37430 -1.79408 -2.81553
37440 -2.20136 -3.45469
37450 -0.473978 -0.743835
37460 -0.904039 -1.41875
37470 -2.37921 -3.7338
37480 -1.28634 -2.01871
37490 -0.0543388 -0.0852761
37500 -1.77159 -2.78023
37510 -2.61198 -4.09909
37520 -1.05743 -1.65947
37530 -0.712338 -1.1179
37540 -1.70102 -2.66948
37550 -0.606323 -0.951528
37560 0.904733 1.41984
37570 0.0144369 0.0226564
37580 -0.277782 -0.435935
37590 1.00715 1.58057
37600 0.233397 0.366279
37610 -1.40878 -2.21086
37620 -1.01272 -1.58931
37630 -0.207197 -0.325164
37640 -1.51702 -2.38072
37650 -2.62426 -4.11836
37660 -1.27173 -1.99579
37670 -1.07474 -1.68663
37680 -1.71689 -2.69439
37690 -0.575329 -0.902889
37700 0.28279 0.443794
37710 -1.1217 -1.76033
37720 -2.13586 -3.3519
37730 -1.26286 -1.98186
37740 -1.15532 -1.81309
37750 -1.33274 -2.09152
37760 0.36611 0.574553
37770 1.27051 1.99386
37780 -0.616352 -0.967267
37790 -1.6266 -2.55269
37800 -0.982112 -1.54127
37810 -0.995419 -1.56215
37820 -1.48681 -2.33332
37830 -0.172819 -0.271213
37840 0.775106 1.21641
37850 -1.03718 -1.62768
37860 -2.01593 -3.16369
37870 -1.01183 -1.58791
37880 -0.895506 -1.40536
37890 -1.47841 -2.32013
37900 0.0386821 0.0607055
37910 1.63644 2.56814
37920 0.45895 0.72025
37930 -0.403107 -0.632613
37940 0.844113 1.3247
37950 0.471149 0.739394
37960 -1.30075 -2.04132
37970 -0.522659 -0.820231
37980 0.680015 1.06718
37990 -1.49366 -2.34406
38000 -3.11498 -4.88848
38010 -1.69037 -2.65276
38020 -0.708956 -1.11259
38030 -1.33636 -2.0972
38040 0.0310603 0.0487442
38050 2.42661 3.80818
38060 1.14245 1.7929
38070 -0.929348 -1.45847
38080 -0.329634 -0.517309
38090 0.0668375 0.104891
